date,open,high,low,close,volume,market_cap
2022-01-13,43902.65000000,44500.00000000,42311.22000000,42560.11000000,43905745871.292786,806510860231.8285
2022-01-14,42558.35000000,43448.78000000,41725.95000000,43059.96000000,20238314434.86153,816129314317.4397
2022-01-15,43059.96000000,43800.00000000,42555.00000000,43084.29000000,14651008624.734596,816800318526.6782
2022-01-16,43084.29000000,43475.00000000,42581.79000000,43071.66000000,14452346388.550371,816325578941.135
2022-01-17,43071.66000000,43176.18000000,41540.42000000,42201.62000000,17694929625.845875,800822650383.9624
2022-01-18,42201.63000000,42691.00000000,41250.00000000,42352.12000000,18897950050.285973,803962100417.9756
2022-01-19,42352.12000000,42559.13000000,41138.56000000,41660.01000000,19626113309.554142,790507925308.7825
2022-01-20,41660.00000000,43505.00000000,40553.31000000,40680.91000000,20930163211.171124,774235809673.4731
2022-01-21,40680.92000000,41100.00000000,35440.45000000,36445.31000000,38296960033.31628,692855029162.9379
2022-01-22,36445.31000000,36835.22000000,34008.00000000,35071.42000000,35517336417.257744,666220701468.4846
2022-01-23,35071.42000000,36499.00000000,34601.01000000,36244.55000000,22865032968.608204,687575973800.0704
2022-01-24,36244.55000000,37550.00000000,32917.17000000,36660.35000000,36385158448.60688,696465421899.37
2022-01-25,36660.35000000,37545.14000000,35701.00000000,36958.32000000,46168918584.85349,700571452648.8236
2022-01-26,36958.32000000,38919.98000000,36234.63000000,36809.34000000,26756873749.744743,700165819656.2855
2022-01-27,36807.24000000,37234.47000000,35507.01000000,37160.10000000,22057410457.280827,702311456032.8538
2022-01-28,37160.11000000,38000.00000000,36155.01000000,37716.56000000,19214103304.052933,717026944842.8334
2022-01-29,37716.57000000,38720.74000000,37268.44000000,38166.84000000,14178650231.62196,722829009646.1814
2022-01-30,38166.83000000,38359.26000000,37351.63000000,37881.76000000,11807185113.633108,719570142321.8397
2022-01-31,37881.75000000,38744.00000000,36632.61000000,38466.90000000,17731563487.283978,727905398095.9747
2022-02-01,38466.90000000,39265.20000000,38000.00000000,38694.59000000,17109120250.158987,736102274236.6057
2022-02-02,38694.59000000,38855.92000000,36586.95000000,36896.36000000,16709908527.231106,700645616423.8325
2022-02-03,36896.37000000,37387.00000000,36250.00000000,37311.61000000,16136299994.837618,703003347951.7092
2022-02-04,37311.98000000,41772.33000000,37026.73000000,41574.25000000,25347215343.882504,777355085535.6107
2022-02-05,41571.70000000,41913.69000000,40843.01000000,41382.59000000,16752051696.248552,786295053042.2418
2022-02-06,41382.60000000,42656.00000000,41116.56000000,42380.87000000,13206494654.908047,804942041477.0581
2022-02-07,42380.87000000,44500.50000000,41645.85000000,43839.99000000,24171856714.475758,833392518214.8341
2022-02-08,43839.99000000,45492.00000000,42666.00000000,44042.99000000,29024977264.932137,837406846076.2306
2022-02-09,44043.00000000,44799.00000000,43117.92000000,44372.72000000,19780565063.098923,841339973338.8694
2022-02-10,44372.71000000,45821.00000000,43174.01000000,43495.44000000,27877618433.98099,826942197610.3904
2022-02-11,43495.44000000,43920.00000000,41938.51000000,42373.73000000,23279080009.72499,803706779791.898
2022-02-12,42373.73000000,43079.49000000,41688.88000000,42217.87000000,15479727288.782782,799547462142.6093
2022-02-13,42217.87000000,42760.00000000,41870.00000000,42053.66000000,12146423251.39967,802059713029.3901
2022-02-14,42053.65000000,42842.40000000,41550.56000000,42535.94000000,18090873762.822777,808280617642.0496
2022-02-15,42535.94000000,44751.40000000,42427.03000000,44544.86000000,19801081788.555756,848321283143.9929
2022-02-16,44544.85000000,44549.97000000,43307.00000000,43873.56000000,16847003857.433496,836256083783.791
2022-02-17,43873.56000000,44164.71000000,40073.21000000,40515.70000000,22270664615.4777,770096677778.6456
2022-02-18,40515.71000000,40959.88000000,39450.00000000,39974.44000000,20130002755.177864,759881874201.3011
2022-02-19,39974.45000000,40444.32000000,39639.03000000,40079.17000000,11735183838.17719,761447243939.9269
2022-02-20,40079.17000000,40125.44000000,38000.00000000,38386.89000000,15998424231.017673,730381814665.4404
2022-02-21,38386.89000000,39494.35000000,36800.00000000,37008.16000000,25174914104.16337,703004241590.1829
2022-02-22,37008.16000000,38429.00000000,36350.00000000,38230.33000000,22212181617.200245,727094284067.6588
2022-02-23,38230.33000000,39249.93000000,37036.79000000,37250.01000000,18507851467.85067,708829287814.1068
2022-02-24,37250.02000000,39843.00000000,34322.28000000,38327.21000000,40839699480.89129,727657714638.0917
2022-02-25,38328.68000000,39683.53000000,38014.37000000,39219.17000000,22579249141.515377,745763194704.1796
2022-02-26,39219.16000000,40348.45000000,38573.18000000,39116.72000000,14568201294.74542,741083625917.93
2022-02-27,39116.73000000,39855.70000000,37000.00000000,37699.07000000,19424397945.619602,717619764688.0872
2022-02-28,37699.08000000,44225.84000000,37450.17000000,43160.00000000,30634280854.538326,819019441071.749
2022-03-01,43160.00000000,44949.00000000,42809.98000000,44421.20000000,27880763034.093914,841254375272.0455
2022-03-02,44421.20000000,45400.00000000,43334.09000000,43892.98000000,25615956856.40275,834437956671.6672
2022-03-03,43892.99000000,44101.12000000,41832.28000000,42454.00000000,22366184128.900482,807454920681.7217
2022-03-04,42454.00000000,42527.30000000,38550.00000000,39148.66000000,25121267305.979286,743810477766.2219
2022-03-05,39148.65000000,39613.24000000,38407.59000000,39397.96000000,14818212144.749968,748197160856.1006
2022-03-06,39397.97000000,39693.87000000,38088.57000000,38420.81000000,16995562040.606796,729501899968.2964
2022-03-07,38420.80000000,39547.57000000,37155.00000000,37988.00000000,24596395439.058964,723198804467.6718
2022-03-08,37988.01000000,39362.08000000,37867.65000000,38730.63000000,22556397749.428085,735453953725.9198
2022-03-09,38730.63000000,42594.06000000,38656.45000000,41941.71000000,29211702119.448605,796849504897.2562
2022-03-10,41941.70000000,42039.63000000,38539.73000000,39422.00000000,27653455219.04128,749384110700.1091
2022-03-11,39422.01000000,40236.26000000,38223.60000000,38729.57000000,23624165274.522385,738267961692.6816
2022-03-12,38729.57000000,39486.71000000,38660.52000000,38807.36000000,12440826653.84724,738456528057.6692
2022-03-13,38807.35000000,39310.00000000,37578.51000000,37777.34000000,14461647575.513742,718551088031.3688
2022-03-14,37777.35000000,39947.12000000,37555.00000000,39671.37000000,21250969229.221596,751354026218.9767
2022-03-15,39671.37000000,39887.61000000,38098.33000000,39280.33000000,20768829817.938637,747642430663.595
2022-03-16,39280.33000000,41718.00000000,38828.48000000,41114.00000000,34974203468.766266,779761001844.4108
2022-03-17,41114.01000000,41478.82000000,40500.00000000,40917.90000000,18861644942.593346,778474325709.8895
2022-03-18,40917.89000000,42325.02000000,40135.04000000,41757.51000000,30316128166.48974,794378970588.3145
2022-03-19,41757.51000000,42400.00000000,41499.29000000,42201.13000000,16580741571.959858,800887993391.0255
2022-03-20,42201.13000000,42296.26000000,40911.00000000,41262.11000000,16856192301.960054,784054464871.6631
2022-03-21,41262.11000000,41544.22000000,40467.94000000,41002.25000000,21335882483.315796,779205413378.8728
2022-03-22,41002.26000000,43361.00000000,40875.51000000,42364.13000000,28688623151.357098,803937099701.4115
2022-03-23,42364.13000000,43025.96000000,41751.47000000,42882.76000000,21851891598.642384,810894331277.664
2022-03-24,42882.76000000,44220.89000000,42560.46000000,43991.46000000,26212783703.864426,834251096724.507
2022-03-25,43991.46000000,45094.14000000,43579.00000000,44313.16000000,26147756108.07925,842031938721.7855
2022-03-26,44313.16000000,44792.99000000,44071.97000000,44511.27000000,13676534294.229202,845235093872.7649
2022-03-27,44511.27000000,46999.00000000,44421.46000000,46827.76000000,22545392529.67392,887283025181.1342
2022-03-28,46827.76000000,48189.84000000,46663.56000000,47122.21000000,30051327357.066643,892747620147.7012
2022-03-29,47122.21000000,48096.47000000,46950.85000000,47434.80000000,26128040680.825665,901430001888.9999
2022-03-30,47434.79000000,47700.22000000,46445.42000000,47067.99000000,24497248306.346912,895356010540.8462
2022-03-31,47067.99000000,47600.00000000,45200.00000000,45510.34000000,27736469645.537262,865010142444.9791
2022-04-01,45510.35000000,46720.09000000,44200.00000000,46283.49000000,32948605532.135277,879144224206.3806
2022-04-02,46283.49000000,47213.00000000,45620.00000000,45811.00000000,24803837259.76474,871050305858.7916
2022-04-03,45810.99000000,47444.11000000,45530.92000000,46407.35000000,21510196790.30345,882346640419.069
2022-04-04,46407.36000000,46890.71000000,45118.00000000,46580.51000000,28019309650.72574,885584977681.2438
2022-04-05,46580.50000000,47200.00000000,45353.81000000,45497.55000000,25474063861.60569,867247321783.443
2022-04-06,45497.54000000,45507.14000000,43121.00000000,43170.47000000,34113818641.77575,820983263462.4961
2022-04-07,43170.47000000,43900.99000000,42727.35000000,43444.19000000,22960138784.304127,827032889944.6309
2022-04-08,43444.20000000,43970.62000000,42107.14000000,42252.01000000,24202906401.166885,804272478980.6077
2022-04-09,42252.02000000,42800.00000000,42125.48000000,42753.97000000,13949535311.5313,812734148492.5116
2022-04-10,42753.96000000,43410.30000000,41868.00000000,42158.85000000,14936318818.778025,803574629064.9272
2022-04-11,42158.85000000,42414.71000000,39200.00000000,39530.45000000,30168665078.21043,752680814425.1921
2022-04-12,39530.45000000,40699.00000000,39254.63000000,40074.94000000,27804694935.48352,764314681923.3135
2022-04-13,40074.95000000,41561.31000000,39588.54000000,41147.79000000,25453869985.971855,783560801481.9719
2022-04-14,41147.78000000,41500.00000000,39551.94000000,39942.38000000,22744792147.00975,759703443634.6515
2022-04-15,39942.37000000,40870.36000000,39766.40000000,40551.90000000,22053774554.17729,771666602547.5923
2022-04-16,40551.90000000,40709.35000000,39991.55000000,40378.71000000,15777789210.238447,770439827829.2395
2022-04-17,40378.70000000,40595.67000000,39546.17000000,39678.12000000,16627779441.567648,755627152747.4514
2022-04-18,39678.11000000,41116.73000000,38536.51000000,40801.13000000,30617039399.980103,776463403746.4385
2022-04-19,40801.13000000,41760.00000000,40571.00000000,41493.18000000,22717772925.289574,789141783336.2104
2022-04-20,41493.19000000,42199.00000000,40820.00000000,41358.19000000,24937668255.073463,787437397453.9304
2022-04-21,41358.19000000,42976.00000000,39751.00000000,40480.01000000,32131220615.550182,770787243369.5001
2022-04-22,40480.01000000,40795.06000000,39177.00000000,39709.18000000,46022063018.95215,756144456297.8489
2022-04-23,39709.19000000,39980.00000000,39285.00000000,39441.60000000,15010797471.968071,752414150959.3553
2022-04-24,39441.61000000,39940.00000000,38929.62000000,39450.13000000,16778683767.597218,752446283899.8965
2022-04-25,39450.12000000,40616.00000000,38200.00000000,40426.08000000,32883645913.964718,770112436973.4149
2022-04-26,40426.08000000,40797.31000000,37702.26000000,38112.65000000,31053018153.386673,725434540422.046
2022-04-27,38112.64000000,39474.72000000,37881.31000000,39235.72000000,28170490245.865635,746473028158.29
2022-04-28,39235.72000000,40372.63000000,38881.43000000,39742.07000000,31484572271.03238,756090806420.8264
2022-04-29,39742.06000000,39925.25000000,38175.00000000,38596.11000000,27758348826.409065,735829877665.6912
2022-04-30,38596.11000000,38795.38000000,37578.20000000,37630.80000000,20955789685.355682,719611115951.2947
2022-05-01,37630.80000000,38675.00000000,37386.38000000,38468.35000000,24857664487.014507,733294957352.5364
2022-05-02,38468.35000000,39167.34000000,38052.00000000,38525.16000000,29825308569.42226,733787526677.6703
2022-05-03,38525.16000000,38651.51000000,37517.80000000,37728.95000000,23070122642.32804,718542028695.8999
2022-05-04,37728.95000000,40023.77000000,37670.00000000,39690.00000000,31748901527.20592,755764276888.7715
2022-05-05,39690.00000000,39845.51000000,35571.90000000,36552.97000000,37402043365.58407,696020943881.887
2022-05-06,36552.97000000,36675.63000000,35258.00000000,36013.77000000,32223287014.454002,687093350325.4445
2022-05-07,36013.77000000,36146.30000000,34785.00000000,35472.39000000,19130720394.98043,678702448510.6605
2022-05-08,35472.40000000,35514.22000000,33713.95000000,34038.40000000,30810576501.52256,648514321641.9902
2022-05-09,34038.39000000,34243.15000000,30033.33000000,30076.31000000,58369928594.32748,576197842487.6378
2022-05-10,30074.23000000,32658.99000000,29730.40000000,31017.10000000,54071363210.08785,590644412746.6844
2022-05-11,31017.11000000,32162.59000000,27785.00000000,29103.94000000,65985702701.50493,549294001873.1765
2022-05-12,29103.94000000,30243.00000000,26700.00000000,29029.75000000,61338080283.57989,555266177876.6213
2022-05-13,29029.74000000,31083.37000000,28751.67000000,29287.05000000,71541696924.39926,558053182541.2809
2022-05-14,29287.05000000,30343.27000000,28630.00000000,30086.74000000,25759546763.688618,573777699744.01
2022-05-15,30086.74000000,31460.00000000,29480.00000000,31328.89000000,22948123704.172672,596346266888.6597
2022-05-16,31328.89000000,31328.90000000,29087.04000000,29874.01000000,28418179221.125336,569801943005.2971
2022-05-17,29874.01000000,30788.37000000,29450.38000000,30444.93000000,24964703223.57502,581272773175.8237
2022-05-18,30444.93000000,30709.99000000,28654.47000000,28715.32000000,26219431165.241817,547927169401.20306
2022-05-19,28715.33000000,30545.18000000,28691.38000000,30319.23000000,29190056577.430664,578678245847.8763
2022-05-20,30319.22000000,30777.33000000,28730.00000000,29201.01000000,25980877919.56809,557201657280.7389
2022-05-21,29201.01000000,29656.18000000,28947.28000000,29445.06000000,13561006428.368963,561696351558.8424
2022-05-22,29445.07000000,30487.99000000,29255.11000000,30293.94000000,17199930154.801018,578090387085.146
2022-05-23,30293.93000000,30670.51000000,28866.35000000,29109.15000000,26646754324.71057,555459414424.212
2022-05-24,29109.14000000,29845.86000000,28669.00000000,29654.58000000,23486436836.56051,564885248021.9939
2022-05-25,29654.58000000,30223.74000000,29294.21000000,29542.15000000,23108764916.206596,563577022957.9133
2022-05-26,29542.14000000,29886.64000000,28019.56000000,29201.35000000,31972044691.709656,559066076343.6685
2022-05-27,29201.35000000,29397.66000000,28282.90000000,28629.80000000,31756305901.005535,545752899521.8662
2022-05-28,28629.81000000,29266.00000000,28450.00000000,29031.33000000,15406515372.711676,554938694217.2793
2022-05-29,29031.33000000,29587.78000000,28839.21000000,29468.10000000,14496111397.934435,561771345708.952
2022-05-30,29468.10000000,32222.00000000,29299.62000000,31734.22000000,34891305294.623,604926607440.7722
2022-05-31,31734.23000000,32399.00000000,31200.01000000,31801.04000000,29770567353.488136,607393396318.7885
2022-06-01,31801.05000000,31982.97000000,29301.00000000,29805.83000000,35553330791.53566,569001624438.0176
2022-06-02,29805.84000000,30689.00000000,29594.55000000,30452.62000000,24232399986.261147,580863150152.0535
2022-06-03,30452.63000000,30699.00000000,29282.36000000,29700.21000000,21997859590.66833,566275595800.1772
2022-06-04,29700.21000000,29988.88000000,29485.00000000,29864.04000000,12911383481.843807,568340135127.331
2022-06-05,29864.03000000,30189.00000000,29531.42000000,29919.21000000,13395229055.412352,570209935092.4275
2022-06-06,29919.20000000,31765.64000000,29890.23000000,31373.10000000,27644798123.298183,597966736176.5532
2022-06-07,31373.10000000,31589.60000000,29218.96000000,31125.33000000,36111325508.04181,597205650752.5386
2022-06-08,31125.32000000,31327.22000000,29843.88000000,30204.77000000,27080284928.564884,576238781341.3682
2022-06-09,30204.77000000,30700.00000000,29944.10000000,30109.93000000,18871591862.340336,573819802894.6453
2022-06-10,30109.93000000,30382.80000000,28850.00000000,29091.88000000,25663085729.428833,554622874799.0432
2022-06-11,29091.87000000,29440.41000000,28099.99000000,28424.70000000,22518366769.839092,540789214973.6274
2022-06-12,28424.71000000,28544.96000000,26560.00000000,26574.53000000,29834061115.62461,514202090511.0678
2022-06-13,26574.53000000,26895.84000000,21925.77000000,22487.41000000,64852526179.382835,429492202561.014
2022-06-14,22485.27000000,23362.88000000,20846.00000000,22136.41000000,47639470967.891426,423044474596.5387
2022-06-15,22136.42000000,22800.00000000,20111.62000000,22583.72000000,52027211446.51121,429887916884.8431
2022-06-16,22583.72000000,22995.73000000,20232.00000000,20401.31000000,27449277945.59262,389181727345.57733
2022-06-17,20400.60000000,21365.43000000,20246.66000000,20468.81000000,24232922585.240158,391441740414.39136
2022-06-18,20468.81000000,20792.06000000,17622.00000000,18970.79000000,38920632524.1614,362303884192.0101
2022-06-19,18970.79000000,20815.95000000,17960.41000000,20574.00000000,32488136325.883087,390555374756.5322
2022-06-20,20574.00000000,21090.00000000,19637.03000000,20573.89000000,28346447996.779846,392793374515.9921
2022-06-21,20573.90000000,21723.00000000,20348.40000000,20723.52000000,25340643362.789,395059669321.2376
2022-06-22,20723.51000000,20900.00000000,19770.51000000,19987.99000000,24955466738.110855,381616262301.266
2022-06-23,19988.00000000,21233.00000000,19890.07000000,21110.13000000,23655104386.978516,402495826231.42053
2022-06-24,21110.12000000,21558.41000000,20736.72000000,21237.69000000,21955656695.748722,407086114490.3726
2022-06-25,21237.68000000,21614.50000000,20906.62000000,21491.19000000,16152442749.306295,410110791491.05475
2022-06-26,21491.18000000,21888.00000000,20964.73000000,21038.07000000,15392697878.417652,401645800330.4072
2022-06-27,21038.08000000,21539.85000000,20510.00000000,20742.56000000,17719011287.9831,395914576106.05786
2022-06-28,20742.57000000,21212.10000000,20202.01000000,20281.29000000,18161209601.432373,386606940573.39575
2022-06-29,20281.28000000,20432.31000000,19854.92000000,20123.01000000,20744333507.35517,384067866465.5609
2022-06-30,20123.00000000,20179.08000000,18626.00000000,19942.21000000,22816515394.911003,365984224323.45276
2022-07-01,19942.21000000,20918.35000000,18975.00000000,19279.80000000,28756781114.699898,370916529918.7163
2022-07-02,19279.80000000,19467.39000000,18977.01000000,19252.81000000,15601715000.679424,367706689137.568
2022-07-03,19252.82000000,19647.63000000,18781.00000000,19315.83000000,13976969844.332441,368549364135.05225
2022-07-04,19315.83000000,20354.01000000,19055.31000000,20236.71000000,18634860046.37241,386425176262.77844
2022-07-05,20236.71000000,20750.00000000,19304.40000000,20175.83000000,23623270105.54542,385301783065.72974
2022-07-06,20175.84000000,20675.22000000,19761.25000000,20564.51000000,21755499642.28282,392479833070.6018
2022-07-07,20564.51000000,21838.10000000,20251.68000000,21624.98000000,21927087503.433758,414055638573.8548
2022-07-08,21624.99000000,22527.37000000,21189.26000000,21594.75000000,46645398900.96298,417690286504.50726
2022-07-09,21594.75000000,21980.00000000,21322.12000000,21591.83000000,26211587451.783283,412459838738.2113
2022-07-10,21592.15000000,21607.65000000,20655.00000000,20862.47000000,25037950754.003357,398249545888.6735
2022-07-11,20861.11000000,20868.48000000,19875.23000000,19963.61000000,21319467248.801025,382000290322.39886
2022-07-12,19963.61000000,20059.42000000,19240.00000000,19328.75000000,22074971578.2899,370191767290.5106
2022-07-13,19331.28000000,20366.61000000,18910.94000000,20234.87000000,28560004360.902916,385462566548.9708
2022-07-14,20234.87000000,20900.00000000,19616.07000000,20588.84000000,28732413536.669937,393104346702.71136
2022-07-15,20588.84000000,21200.00000000,20382.29000000,20830.04000000,46542248374.33238,397285233065.65533
2022-07-16,20830.04000000,21588.94000000,20478.61000000,21195.60000000,42051101694.797554,404705642580.89075
2022-07-17,21195.60000000,21684.54000000,20750.01000000,20798.16000000,29615794461.49923,397660610560.5498
2022-07-18,20799.58000000,22777.63000000,20762.45000000,22432.58000000,58636734705.48306,425756736660.6174
2022-07-19,22432.58000000,23800.00000000,21579.54000000,23396.62000000,57338223361.51413,445889013251.1064
2022-07-20,23398.48000000,24276.74000000,22906.19000000,23223.30000000,40775718993.79776,446130012149.91077
2022-07-21,23223.30000000,23442.77000000,22341.46000000,23152.19000000,63224249257.511284,442379611364.02734
2022-07-22,23152.19000000,23756.49000000,22500.00000000,22684.83000000,40304373301.41499,433485926857.3929
2022-07-23,22684.83000000,23000.77000000,21934.57000000,22451.07000000,42519262113.1533,429803379587.55133
2022-07-24,22448.58000000,23014.64000000,22257.15000000,22579.68000000,33108916659.05373,433819662321.5266
2022-07-25,22577.13000000,22666.00000000,21250.00000000,21310.90000000,42667548128.932236,407480099599.8142
2022-07-26,21310.90000000,21347.82000000,20706.50000000,21254.67000000,53995620035.18145,405692421501.52716
2022-07-27,21254.67000000,23112.63000000,21042.53000000,22952.45000000,54498281944.45157,437193517021.8447
2022-07-28,22954.31000000,24199.72000000,22582.13000000,23842.93000000,55609627980.6571,454806622614.75885
2022-07-29,23845.25000000,24442.66000000,23414.03000000,23773.75000000,41089335195.63975,459609388579.5554
2022-07-30,23777.28000000,24668.00000000,23502.25000000,23643.51000000,62102072346.807785,451726702392.36206
2022-07-31,23644.64000000,24194.82000000,23227.31000000,23293.32000000,31786729326.443203,447051019373.1847
2022-08-01,23296.36000000,23509.68000000,22850.00000000,23268.01000000,44489771146.510735,445958949620.3002
2022-08-02,23266.90000000,23459.89000000,22654.37000000,22987.79000000,35151096516.75639,440954684720.7478
2022-08-03,22985.93000000,23647.68000000,22681.22000000,22818.37000000,41334593234.075066,437035641450.2815
2022-08-04,22816.91000000,23223.32000000,22400.00000000,22622.98000000,23624874220.429745,432420621055.8012
2022-08-05,22622.41000000,23472.86000000,22586.95000000,23312.42000000,27040190909.828075,443821669890.4801
2022-08-06,23313.56000000,23354.36000000,22909.52000000,22954.21000000,14439694271.14074,439414782173.18774
2022-08-07,22954.21000000,23402.00000000,22844.62000000,23174.39000000,14324042469.270954,442979379284.1196
2022-08-08,23174.39000000,24245.00000000,23154.25000000,23810.00000000,27756736787.028625,455450642522.25543
2022-08-09,23810.98000000,23933.25000000,22865.00000000,23149.95000000,29738069337.77638,443382534834.6949
2022-08-10,23151.32000000,24226.00000000,22664.69000000,23954.05000000,32215976525.650154,457270455537.3291
2022-08-11,23954.05000000,24918.54000000,23852.13000000,23934.39000000,33892871243.716595,458070674127.7904
2022-08-12,23933.09000000,24456.50000000,23583.00000000,24403.68000000,25195193357.103275,466765701334.6809
2022-08-13,24401.70000000,24888.00000000,24291.22000000,24441.38000000,22240559959.522095,467078368768.6749
2022-08-14,24443.06000000,25047.56000000,24144.00000000,24305.24000000,21287616855.704494,464896345363.0234
2022-08-15,24305.25000000,25211.32000000,23773.22000000,24094.82000000,33404812507.80541,462437221425.1544
2022-08-16,24093.04000000,24247.49000000,23671.22000000,23854.74000000,24971300201.368164,456791042838.03827
2022-08-17,23856.15000000,24446.71000000,23180.40000000,23342.66000000,29567403252.00121,447015816173.3428
2022-08-18,23342.66000000,23600.00000000,23111.04000000,23191.20000000,20228208349.156567,444845955425.38696
2022-08-19,23191.45000000,23208.67000000,20783.57000000,20834.39000000,35142410593.122185,400810425580.64777
2022-08-20,20834.39000000,21382.85000000,20761.90000000,21140.07000000,23809679190.922188,404924875533.8922
2022-08-21,21140.07000000,21800.00000000,21069.11000000,21515.61000000,20476237108.351532,413578924865.8514
2022-08-22,21516.70000000,21548.71000000,20890.18000000,21399.83000000,28856912427.175735,408409110509.79584
2022-08-23,21400.75000000,21684.87000000,20890.14000000,21529.12000000,29331102121.793316,412338357271.39594
2022-08-24,21529.11000000,21900.00000000,21145.00000000,21368.08000000,26855905243.361156,409503007623.01685
2022-08-25,21368.05000000,21819.88000000,21310.15000000,21559.04000000,26767966536.315014,413843488595.5175
2022-08-26,21559.04000000,21886.77000000,20107.90000000,20241.05000000,34910727805.04114,387215087166.7839
2022-08-27,20239.14000000,20402.93000000,19800.00000000,20037.60000000,24463219414.743473,383790676113.79205
2022-08-28,20037.60000000,20171.18000000,19520.00000000,19555.61000000,19781826309.451183,376180531070.6233
2022-08-29,19555.61000000,20433.62000000,19550.79000000,20285.73000000,28706315246.140064,389119405471.2333
2022-08-30,20287.20000000,20576.25000000,19540.00000000,19811.66000000,30308993725.456158,379555151404.602
2022-08-31,19813.03000000,20490.00000000,19797.94000000,20050.02000000,27825786159.855602,383348414528.78253
2022-09-01,20048.44000000,20208.37000000,19565.66000000,20131.46000000,25616737335.88055,385027707310.6654
2022-09-02,20132.64000000,20441.26000000,19755.29000000,19951.86000000,24078042298.340073,381788074511.76855
2022-09-03,19950.98000000,20055.93000000,19652.72000000,19831.90000000,20048153187.39969,379422449024.2574
2022-09-04,19832.45000000,20029.23000000,19583.10000000,20000.30000000,21537524477.36904,382421043401.0045
2022-09-05,20000.30000000,20057.27000000,19633.83000000,19796.84000000,23522961655.00036,378685143698.17633
2022-09-06,19795.34000000,20180.00000000,18649.51000000,18790.61000000,39940310406.47586,361210437263.86273
2022-09-07,18790.61000000,19464.06000000,18510.77000000,19292.84000000,30517907004.082462,369340091982.8708
2022-09-08,19292.85000000,19458.25000000,19012.00000000,19319.77000000,28936941008.358917,369723445425.44885
2022-09-09,19320.54000000,21597.22000000,19291.75000000,21360.11000000,42487059054.97593,408976281844.7646
2022-09-10,21361.62000000,21810.80000000,21111.13000000,21648.34000000,35941349745.24438,415974687298.0947
2022-09-11,21647.21000000,21860.00000000,21350.00000000,21826.87000000,31266252145.35619,416073628622.09485
2022-09-12,21826.87000000,22488.00000000,21538.51000000,22395.74000000,44006486689.44507,427473787888.3761
2022-09-13,22395.44000000,22799.00000000,19860.00000000,20173.57000000,46489890914.82466,386529657258.8565
2022-09-14,20173.62000000,20541.48000000,19617.62000000,20226.71000000,35789015870.392235,387486232249.80023
2022-09-15,20227.17000000,20330.24000000,19497.00000000,19701.88000000,33715957206.68328,377719382182.44714
2022-09-16,19701.88000000,19890.00000000,19320.01000000,19803.30000000,30187737709.58007,377988702161.6817
2022-09-17,19803.30000000,20189.00000000,19748.08000000,20113.62000000,23394494073.784782,385486747327.04944
2022-09-18,20112.61000000,20117.26000000,19335.62000000,19416.18000000,28689764413.699097,372598380208.27094
2022-09-19,19417.45000000,19686.20000000,18232.56000000,19537.02000000,39507938864.87854,374524246937.4287
2022-09-20,19537.02000000,19634.62000000,18711.87000000,18875.00000000,33890591849.676514,361980678159.1343
2022-09-21,18874.31000000,19956.00000000,18125.98000000,18461.36000000,41059997264.96848,355194467885.9514
2022-09-22,18461.36000000,19550.17000000,18356.39000000,19401.63000000,37660914389.8923,372075639498.16974
2022-09-23,19401.63000000,19500.00000000,18531.42000000,19289.91000000,35506139423.901344,370913140447.51636
2022-09-24,19288.57000000,19316.14000000,18805.34000000,18920.50000000,24644354421.61794,363168779956.3335
2022-09-25,18921.99000000,19180.21000000,18629.20000000,18807.38000000,21516374222.675316,360256894978.40894
2022-09-26,18809.13000000,19318.96000000,18680.72000000,19227.82000000,42560193944.41844,367613056759.2221
2022-09-27,19226.68000000,20385.86000000,18816.32000000,19079.13000000,52482615483.86207,366383164263.7157
2022-09-28,19078.10000000,19790.00000000,18471.28000000,19412.82000000,47494258189.70422,372892084645.0075
2022-09-29,19412.82000000,19645.52000000,18843.01000000,19591.51000000,37537716230.48356,374830625219.6003
2022-09-30,19590.54000000,20185.00000000,19155.36000000,19422.61000000,37848666330.67224,373222100680.7475
2022-10-01,19422.61000000,19484.00000000,19159.42000000,19310.95000000,15943514602.722155,370204708063.3375
2022-10-02,19312.24000000,19395.91000000,18920.35000000,19056.80000000,17859684587.64641,366195863790.6755
2022-10-03,19057.74000000,19719.10000000,18959.68000000,19629.08000000,26634227151.925247,375767908259.0832
2022-10-04,19629.08000000,20475.00000000,19490.60000000,20337.82000000,30974520027.944332,390177741507.47705
2022-10-05,20337.82000000,20365.60000000,19730.00000000,20158.26000000,29366342083.101757,386368899196.38165
2022-10-06,20158.26000000,20456.60000000,19853.00000000,19960.67000000,31354758329.142307,382505641462.15643
2022-10-07,19960.67000000,20068.82000000,19320.00000000,19530.09000000,25445042398.337975,373170861484.13965
2022-10-08,19530.09000000,19627.38000000,19237.14000000,19417.96000000,12996183216.30484,372391945609.07526
2022-10-09,19416.52000000,19558.00000000,19316.04000000,19439.02000000,14404623229.04686,372264710552.3351
2022-10-10,19439.96000000,19525.00000000,19020.25000000,19131.87000000,23743487600.53748,367207056773.2261
2022-10-11,19131.87000000,19268.09000000,18860.00000000,19060.00000000,25102717820.99086,365118514776.26794
2022-10-12,19060.00000000,19238.31000000,18965.88000000,19155.53000000,22339104401.384174,367301644901.367
2022-10-13,19155.10000000,19513.79000000,18190.00000000,19375.13000000,37194496437.923996,371647189087.47595
